imdb_id,budget,revenue,original_title,cast,runtime,genres,production_companies,release_date,vote_average,release_year
tt0180734,32000000,40222729,Hardball,Keanu Reeves|Diane Lane|Michael B. Jordan|D. B. Sweeney|John Hawkes,106,Comedy|Romance,Paramount Pictures|GHS Productions KG|Munich Film Partners & Company (MFP) GHS Productions|Nides/McCormick Productions,9/14/2001,6.4,2001
tt0251075,80000000,98376292,Evolution,David Duchovny|Julianne Moore|Orlando Jones|Seann William Scott|Ted Levine,101,Action|Comedy|Science Fiction,"DreamWorks SKG|Columbia Pictures Corporation|Montecito Picture Company, The",6/8/2001,5.4,2001
tt0248667,107000000,87713825,Ali,Will Smith|Jamie Foxx|Jon Voight|Mario Van Peebles|Ron Silver,157,Drama,Columbia Pictures Corporation,12/11/2001,6.7,2001
tt0227445,68000000,71069884,The Score,Robert De Niro|Edward Norton|Marlon Brando|Angela Bassett|Paul Soles,124,Action|Crime|Thriller,Paramount Pictures|Mandalay Pictures|Horseshoe Bay Productions,7/13/2001,6.6,2001
tt0245686,17700000,30987695,Joe Dirt,David Spade|Brittany Daniel|Dennis Miller|Adam Beach|Jaime Pressly,91,Mystery|Adventure|Comedy|Romance|Drama,Columbia Pictures|Happy Madison Productions,4/10/2001,5.5,2001
tt0242445,50000000,79958599,Exit Wounds,Steven Seagal|DMX|Isaiah Washington|Anthony Anderson|Bill Duke,101,Action|Crime|Thriller,NPV Entertainment|Warner Bros.,3/13/2001,5.0,2001
tt0236784,21000000,28008462,The Tailor of Panama,Pierce Brosnan|Geoffrey Rush|Jamie Lee Curtis|Leonor Varela|Brendan Gleeson,109,Drama|Thriller,Columbia Pictures|Merlin Films,2/11/2001,5.7,2001
tt0230838,40000000,65754228,Sweet November,Keanu Reeves|Charlize Theron|Jason Isaacs|Greg Germann|Lauren Graham,119,Drama|Romance,Bel Air Entertainment|Warner Bros.,2/16/2001,6.5,2001
tt0278488,12000000,31155435,How High,Method Man|Redman|Obba BabatundÃ©|Mike Epps|Anna Maria Horsford,93,Comedy,Universal Pictures|Jersey Films|Native Pictures Productions,12/21/2001,6.5,2001
tt0246989,11000000,23430766,Tomcats,Jerry O'Connell|Shannon Elizabeth|Jake Busey|Horatio Sanz|Bernie Casey,95,Comedy|Romance,Columbia Pictures|Revolution Studios,3/30/2001,4.8,2001
tt0268995,72000000,37317558,The Majestic,Jim Carrey|Martin Landau|Laurie Holden|David Ogden Stiers|Hal Holbrook,152,Drama|Romance,Village Roadshow Pictures|Castle Rock Entertainment|NPV Entertainment|Darkwoods Productions,12/21/2001,6.5,2001
tt0233142,62000000,18720175,3000 Miles to Graceland,Kurt Russell|Kevin Costner|Courteney Cox|Christian Slater|Kevin Pollak,125,Action|Adventure|Comedy|Thriller|Crime,Franchise Pictures|Warner Bros.|Morgan Creek Productions,2/23/2001,5.4,2001
tt0228333,28000000,14010832,Ghosts of Mars,Natasha Henstridge|Ice Cube|Jason Statham|Clea DuVall|Pam Grier,98,Action|Horror|Science Fiction,Screen Gems|Storm King Productions|Animationwerks,8/24/2001,4.6,2001
tt0239948,22000000,19351569,Saving Silverman,Jason Biggs|Steve Zahn|Jack Black|Amanda Peet|Amanda Detmer,90,Comedy|Romance|Crime,Village Roadshow Pictures|NPV Entertainment|Columbia Pictures Corporation,2/9/2001,5.2,2001
tt0200027,48000000,35743308,Riding in Cars with Boys,Drew Barrymore|Steve Zahn|Adam Garcia|Brittany Murphy|Logan Lerman,132,Comedy|Drama|Romance,Columbia Pictures,10/19/2001,6.4,2001
tt0181739,75000000,13596911,Osmosis Jones,Chris Rock|Laurence Fishburne|David Hyde Pierce|Brandy Norwood|Bill Murray,95,Adventure|Animation|Action|Comedy|Family,Conundrum Entertainment|Warner Bros. Animation|Warner Bros.,8/7/2001,5.6,2001
tt0192111,14000000,10424470,Head Over Heels,Monica Potter|Freddie Prinze Jr.|Shalom Harlow|Ivana MiliÄeviÄ‡|Sarah Murdoch,86,Comedy|Romance,Universal Studios,2/2/2001,5.3,2001
tt0232500,38000000,207283925,The Fast and the Furious,Paul Walker|Vin Diesel|Michelle Rodriguez|Jordana Brewster|Rick Yune,106,Action|Crime|Thriller,Universal Pictures|Original Film|Ardustry Entertainment|Mediastream Film GmbH & Co. Productions KG,6/22/2001,6.4,2001
tt0206275,13000000,91038276,Save the Last Dance,Julia Stiles|Sean Patrick Thomas|Kerry Washington|Fredro Starr|Terry Kinney,112,Drama|Family|Romance|Music,MTV Films|Cort/Madden Productions,1/12/2001,6.4,2001
tt0227538,35000000,147934180,Spy Kids,Alexa PenaVega|Daryl Sabara|Antonio Banderas|Carla Gugino|Alan Cumming,88,Action|Comedy|Family|Adventure,Dimension Films|Troublemaker Studios|Miramax,3/18/2001,5.5,2001
tt0219965,75000000,67631903,Bandits,Bruce Willis|Billy Bob Thornton|Cate Blanchett|Troy Garity|William Converse-Roberts,123,Action|Comedy|Crime|Romance,Cheyenne Enterprises|Epsilon Motion Pictures|Empire Pictures|Metro-Goldwyn-Mayer (MGM)|Hyde Park Entertainment,10/12/2001,6.1,2001
tt0255798,22000000,84772742,The Animal,Rob Schneider|Colleen Haskell|John C. McGinley|Ed Asner|Guy Torry,84,Action|Comedy,Revolution Studios|Happy Madison Productions,6/1/2001,4.5,2001
tt0211465,15000000,12000000,Knockaround Guys,Barry Pepper|Andy Davoli|Seth Green|Vin Diesel|John Malkovich,92,Crime|Thriller,Lawrence Bender Productions,9/7/2001,5.7,2001
tt0250224,13000000,16929123,Crazy/Beautiful,Kirsten Dunst|Jay Hernandez|Bruce Davison|Herman Osorio|Miguel Castro,99,Drama|Romance,Touchstone Pictures|Ufland,6/29/2001,6.6,2001
tt0132245,94000000,54744738,Driven,Kip Pardue|Robert Sean Leonard|Til Schweiger|Estella Warren|Sylvester Stallone,116,Action,Epsilon Motion Pictures|Franchise Pictures|Trackform Film Productions|Mel's Cite du Cinema,4/27/2001,4.8,2001
tt0253798,24000000,14782676,Out Cold,Jason London|Lee Majors|Zach Galifianakis|David Koechner|Willie Garson,89,Comedy,Spyglass Entertainment|Touchstone Pictures,11/21/2001,6.1,2001
tt0244000,35000000,13678913,American Outlaws,Colin Farrell|Scott Caan|Ali Larter|Gabriel Macht|Gregory Smith,94,Action|Western,Warner Bros. Pictures|Morgan Creek Productions,8/17/2001,5.8,2001
tt0212985,87000000,351692268,Hannibal,Anthony Hopkins|Julianne Moore|Gary Oldman|Ray Liotta|David Andrews,131,Crime|Drama|Thriller|Horror,Universal Pictures|Scott Free Productions|Metro-Goldwyn-Mayer (MGM)|Dino De Laurentiis Company,2/8/2001,6.3,2001
tt0249478,75000000,54249294,Domestic Disturbance,John Travolta|Vince Vaughn|Teri Polo|Matt O'Leary|Steve Buscemi,89,Mystery|Thriller|Crime,Paramount Pictures,10/30/2001,5.4,2001
tt0234829,34000000,19693891,Summer Catch,Freddie Prinze Jr.|Jessica Biel|Fred Ward|Matthew Lillard|Brian Dennehy,108,Drama|Comedy|Romance,Tollin/Robbins Productions|Warner Bros.,8/22/2001,4.8,2001
tt0273799,12000000,17292381,Max Keeble's Big Move,Alex D. Linz|Zena Grey|Nora Dunn|Larry Miller|Josh Peck,86,Comedy|Family|Fantasy|Science Fiction,Walt Disney Pictures|Karz Entertainment,10/5/2001,5.3,2001
tt0166276,75000000,5409517,Monkeybone,Brendan Fraser|Bridget Fonda|John Turturro|Chris Kattan|Giancarlo Esposito,93,Adventure|Fantasy|Animation|Action|Comedy,20th Century Fox|1492 Pictures,2/23/2001,4.0,2001
tt0250310,11000000,23978402,Corky Romano,Chris Kattan|Vinessa Shaw|Peter Falk|Peter Berg|Chris Penn,86,Action|Comedy|Crime,Robert Simonds Productions|Touchstone Pictures,10/12/2001,4.4,2001
tt0163025,93000000,368780809,Jurassic Park III,Sam Neill|William H. Macy|TÃ©a Leoni|Trevor Morgan|Alessandro Nivola,92,Adventure|Action|Thriller|Science Fiction,Universal Studios|Amblin Entertainment,7/18/2001,5.6,2001
tt0246544,40000000,27053815,The Musketeer,Catherine Deneuve|Mena Suvari|Stephen Rea|Tim Roth|Justin Chambers,104,Action|Adventure|Drama,"Crystal Sky Worldwide|MDP Worldwide|ApolloMedia Distribution|Carousel Picture Company, The|Signature Entertainment",9/7/2001,5.1,2001
tt0266391,7000000,3646994,The Cat's Meow,Kirsten Dunst|Edward Herrmann|Eddie Izzard|Cary Elwes|Joanna Lumley,114,Drama|Mystery|Thriller,Lions Gate Films|Dan Films|CP Medien AG,8/3/2001,5.7,2001
tt0186589,11000000,13276953,Sugar & Spice,Marla Sokoloff|Marley Shelton|Melissa George|Mena Suvari|Rachel Blanchard,81,Crime|Comedy,New Line Cinema,1/24/2001,5.4,2001
tt0166110,10000000,7316658,Bones,Snoop Dogg|Pam Grier|Michael T. Weiss|Clifton Powell|Katharine Isabelle,96,Action|Horror|Thriller,New Line Cinema,10/24/2001,4.0,2001
tt0290332,7000000,10229331,The Wash,Dr. Dre|Snoop Dogg|DJ Pooh|Angell Conwell|Bruce Bruce,93,Action|Comedy,Lionsgate,11/16/2001,5.6,2001
tt0255819,16000000,29381649,Baby Boy,Tyrese Gibson|Taraji P. Henson|Omar Gooding|Ving Rhames|Snoop Dogg,130,Drama|Comedy|Crime,Columbia Pictures,6/27/2001,7.4,2001
tt0468569,185000000,1001921825,The Dark Knight,Christian Bale|Michael Caine|Heath Ledger|Aaron Eckhart|Gary Oldman,152,Drama|Action|Crime|Thriller,DC Comics|Legendary Pictures|Warner Bros.|Syncopy,7/16/2008,8.1,2008
tt0910970,180000000,521311860,WALLÂ·E,Ben Burtt|Elissa Knight|Jeff Garlin|Fred Willard|John Ratzenberger,98,Animation|Family,Walt Disney Pictures|Pixar Animation Studios,6/22/2008,7.6,2008
tt0371746,140000000,585174222,Iron Man,Robert Downey Jr.|Terrence Howard|Jeff Bridges|Gwyneth Paltrow|Leslie Bibb,126,Action|Science Fiction|Adventure,Marvel Studios,4/30/2008,7.3,2008
tt0936501,25000000,226830568,Taken,Liam Neeson|Famke Janssen|Maggie Grace|Katie Cassidy|Holly Valance,93,Action|Thriller|Crime,Twentieth Century Fox Film Corporation|M6 Films|Canal+|TPS Star|Grive Productions,2/18/2008,7.2,2008
tt0367882,185000000,786636033,Indiana Jones and the Kingdom of the Crystal Skull,Harrison Ford|Cate Blanchett|Shia LaBeouf|Ray Winstone|Karen Allen,122,Adventure|Action,Lucasfilm|Paramount Pictures,5/21/2008,5.6,2008
tt1099212,37000000,392616625,Twilight,Kristen Stewart|Robert Pattinson|Billy Burke|Taylor Lautner|Peter Facinelli,122,Adventure|Fantasy|Drama|Romance,Summit Entertainment|Maverick Films|Imprint Entertainment|Goldcrest Pictures|Temple Hill Entertainment,11/20/2008,5.8,2008
tt0830515,200000000,586090727,Quantum of Solace,Daniel Craig|Olga Kurylenko|Mathieu Amalric|Judi Dench|Giancarlo Giannini,106,Adventure|Action|Thriller|Crime,Eon Productions,10/30/2008,6.0,2008
tt0441773,130000000,631744560,Kung Fu Panda,Jack Black|Dustin Hoffman|Angelina Jolie|Jackie Chan|Lucy Liu,90,Animation|Family,DreamWorks Animation,6/4/2008,6.8,2008
tt0795421,52000000,609841637,Mamma Mia!,Meryl Streep|Pierce Brosnan|Amanda Seyfried|Colin Firth|Stellan SkarsgÃ¥rd,108,Comedy|Romance,Universal Pictures|Internationale Filmproduktion Richter|Playtone|Relativity Media|Littlestar,6/30/2008,6.2,2008
tt0421715,150000000,333932083,The Curious Case of Benjamin Button,Cate Blanchett|Brad Pitt|Tilda Swinton|Julia Ormond|Elle Fanning,166,Fantasy|Drama|Thriller|Mystery|Romance,"Paramount Pictures|Warner Bros.|Kennedy/Marshall Company, The",11/24/2008,7.2,2008
tt0859163,145000000,401128639,The Mummy: Tomb of the Dragon Emperor,Brendan Fraser|Jet Li|John Hannah|Maria Bello|Luke Ford,112,Adventure|Fantasy|Action|Thriller,"Universal Pictures|China Film Co-Production Corporation|Relativity Media|Alphaville Films|Sommers Company, The",7/1/2008,5.1,2008
tt0800080,150000000,163712074,The Incredible Hulk,Edward Norton|Liv Tyler|Tim Roth|William Hurt|Tim Blake Nelson,114,Science Fiction|Action|Adventure,Universal Pictures|Marvel Studios|Valhalla Motion Pictures|MVL Incredible Productions,6/12/2008,6.1,2008
tt1205489,33000000,269958228,Gran Torino,Clint Eastwood|Christopher Carley|Bee Vang|Ahney Her|Brian Haley,116,Drama,Village Roadshow Pictures|Malpaso Productions|Gerber Pictures|Warner Bros.|Double Nickel Entertainment,12/9/2008,7.6,2008
tt0479952,150000000,603900354,Madagascar: Escape 2 Africa,Ben Stiller|Jada Pinkett Smith|David Schwimmer|Chris Rock|Cedric the Entertainer,89,Family|Animation,DreamWorks Animation,10/30/2008,6.1,2008
tt0411477,85000000,160388063,Hellboy II: The Golden Army,Ron Perlman|Selma Blair|Jeffrey Tambor|Doug Jones|John Hurt,120,Adventure|Fantasy|Science Fiction,Universal Pictures|Dark Horse Entertainment|Lawrence Gordon Productions|Mid Atlantic Films|Relativity Media,7/11/2008,6.4,2008
tt0489099,85000000,222231186,Jumper,Hayden Christensen|Jamie Bell|Samuel L. Jackson|Rachel Bilson|Michael Rooker,88,Adventure|Fantasy|Science Fiction,Dune Entertainment|Hypnotic|New Regency Pictures,2/10/2008,5.9,2008
tt0373051,45000000,101702060,Journey to the Center of the Earth,Brendan Fraser|Josh Hutcherson|Anita Briem|Seth Meyers|Jean Michel ParÃ©,93,Action|Science Fiction|Adventure|Comedy|Family,New Line Cinema|Walden Media,7/10/2008,5.7,2008
tt0493464,75000000,258270008,Wanted,Angelina Jolie|James McAvoy|Morgan Freeman|Thomas Kretschmann|Terence Stamp,110,Action|Thriller|Crime,Universal Pictures|Spyglass Entertainment|Bazelevs Production|Kickstart Productions|Marc Platt Productions,6/12/2008,6.3,2008
tt1010048,15000000,377910544,Slumdog Millionaire,Dev Patel|Freida Pinto|Anil Kapoor|Mia Drake Inderbitzin|Saurabh Shukla,120,Drama|Romance,Celador Films|Warner Bros.|Film4,5/12/2008,7.5,2008
tt1129442,30000000,108979549,Transporter 3,Jason Statham|FranÃ§ois BerlÃ©and|Natalya Rudakova|Robert Knepper|David Atrakchi,104,Action|Adventure|Thriller|Crime,Europa Corp|TF1 Films Production|Grive Productions|EuropaCorp,11/26/2008,5.9,2008
tt0985699,75000000,200276000,Valkyrie,Tom Cruise|Carice van Houten|Kenneth Branagh|Bill Nighy|Terence Stamp,121,Drama|Thriller|History|War,United Artists|Achte Babelsberg Film|Metro-Goldwyn-Mayer (MGM)|Bad Hat Harry Productions,12/25/2008,6.6,2008
tt0443649,105000000,266000000,"10,000 BC",Steven Strait|Camilla Belle|Cliff Curtis|Nathanael Baring|Mo Zinal,109,Adventure|Action|Drama|Fantasy,Centropolis Entertainment|Legendary Pictures|Warner Bros.|Moonlighting Films|The Department of Trade and Industry of South Africa,2/22/2008,5.2,2008
tt0448157,150000000,624029371,Hancock,Will Smith|Charlize Theron|Jason Bateman|Jae Head|Eddie Marsan,92,Fantasy|Action,Columbia Pictures|Weed Road Pictures|Forward Pass|Relativity Media|Overbrook Entertainment,7/1/2008,6.0,2008
tt0887912,15000000,42000000,The Hurt Locker,Jeremy Renner|Anthony Mackie|Brian Geraghty|Guy Pearce|Ralph Fiennes,131,Drama|Thriller|War,Summit Entertainment|Kingsgate Films|Grosvenor Park Media Ltd.|Voltage Pictures|Film Capital Europe Funds (FCEF ),10/10/2008,7.2,2008
tt1033643,35000000,170000000,What Happens in Vegas,Ashton Kutcher|Cameron Diaz|Lake Bell|Queen Latifah|Treat Williams,99,Comedy|Romance,Twentieth Century Fox Film Corporation|Regency Enterprises|Mosaic Media Group|21 Laps Entertainment|Penn Station Entertainment,5/7/2008,5.8,2008
tt0499448,225000000,419651413,The Chronicles of Narnia: Prince Caspian,Ben Barnes|William Moseley|Anna Popplewell|Skandar Keynes|Georgie Henley,150,Adventure|Family|Fantasy,Walt Disney|Walden Media|Stillking Films|Ozumi Films|Propeler,5/15/2008,6.1,2008
tt0942385,92000000,188072649,Tropic Thunder,Ben Stiller|Robert Downey Jr.|Jack Black|Jay Baruchel|Brandon T. Jackson,107,Action|Comedy,DreamWorks SKG|Goldcrest Pictures|Red Hour Films|Internationale Filmproduktion Stella-del-Sud Second,8/9/2008,6.4,2008
tt1059786,80000000,178066569,Eagle Eye,Shia LaBeouf|Michelle Monaghan|Rosario Dawson|Michael Chiklis|Anthony Mackie,118,Mystery|Thriller|Action,DreamWorks SKG|K/O Paper Products|Goldcrest Pictures|KMP Film Invest,9/25/2008,6.2,2008
tt0914798,12500000,20416563,The Boy in the Striped Pyjamas,Vera Farmiga|David Thewlis|Rupert Friend|David Hayman|Asa Butterfield,94,War|Drama,Miramax Films|BBC Films|Heyday Films,5/7/2008,7.6,2008
tt0462499,50000000,113244290,Rambo,Sylvester Stallone|Julie Benz|Matthew Marsden|Reynaldo Gallegos|Jake La Botz,92,Action|Thriller,Rogue Marble|Nu Image Films|Lionsgate|Millennium Films|Emmett/Furla Films,1/24/2008,6.2,2008
tt0452608,45000000,73762516,Death Race,Jason Statham|Joan Allen|Ian McShane|Tyrese Gibson|Natalie Martinez,105,Action|Thriller|Science Fiction,Universal Pictures|Cruise/Wagner Productions|Impact Pictures|Relativity Media|Scion Films,8/22/2008,5.9,2008
tt1023481,23000000,150816700,Step Up 2: The Streets,Briana Evigan|Robert Hoffman|Will Kemp|Cassie Ventura|Adam G. Sevani,98,Music|Drama|Romance,Summit Entertainment|Offspring Entertainment|Touchstone Pictures,2/14/2008,6.4,2008
tt0970416,80000000,233093859,The Day the Earth Stood Still,Keanu Reeves|Jennifer Connelly|Kathy Bates|Jaden Smith|John Cleese,103,Drama|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Dune Entertainment III|Earth Canada Productions|Hammerhead Productions|3 Arts Entertainment,12/10/2008,5.1,2008
tt0814314,55000000,168167691,Seven Pounds,Will Smith|Rosario Dawson|Sarah Jane Morris|Woody Harrelson|Michael Ealy,123,Drama,Columbia Pictures|Escape Artists|Relativity Media|Overbrook Entertainment,12/18/2008,7.4,2008
tt1060277,25000000,170764026,Cloverfield,Lizzy Caplan|Jessica Lucas|Odette Annable|Michael Stahl-David|Mike Vogel,85,Action|Thriller|Science Fiction,Paramount Pictures|Bad Robot,1/15/2008,6.4,2008
tt0397892,150000000,309979994,Bolt,John Travolta|Miley Cyrus|Susie Essman|Mark Walton|Malcolm McDowell,96,Animation|Family|Adventure|Comedy,Walt Disney Pictures|Walt Disney Animation Studios,11/20/2008,6.3,2008
tt0800039,30000000,105173115,Forgetting Sarah Marshall,Jason Segel|Kristen Bell|Mila Kunis|Russell Brand|Bill Hader,111,Comedy|Romance|Drama,Universal Pictures|Apatow Productions,4/17/2008,6.3,2008
tt0455824,130000000,49554002,Australia,Nicole Kidman|Hugh Jackman|Essie Davis|David Wenham|Bryan Brown,165,Drama,Bazmark Films|Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment III|ScreenWest,11/18/2008,6.3,2008
tt1068680,70000000,225990978,Yes Man,Jim Carrey|Zooey Deschanel|Rhys Darby|Sasha Alexander|Fionnula Flanagan,104,Comedy|Romance,The Zanuck Company|Heyday films|Warner Bros.,12/9/2008,6.3,2008
tt0822832,60000000,244082376,Marley & Me,Owen Wilson|Jennifer Aniston|Eric Dane|Kathleen Turner|Alan Arkin,115,Comedy|Family,Sunswept Entertainment|Dune Entertainment III,12/25/2008,6.8,2008
tt0758774,70000000,113280098,Body of Lies,Leonardo DiCaprio|Russell Crowe|Mark Strong|Ali Suliman|Simon McBurney,128,Action|Drama|Thriller,Scott Free Productions|De Line Pictures|Warner Bros.,10/10/2008,6.5,2008
tt0887883,37000000,163720069,Burn After Reading,George Clooney|Frances McDormand|Tilda Swinton|Brad Pitt|Richard Jenkins,96,Comedy|Drama,Mike Zoss Productions|Studio Canal|Relativity Media|Focus Features|Working Title Films,9/5/2008,6.3,2008
tt0988595,30000000,160259319,27 Dresses,Katherine Heigl|James Marsden|Malin Ã…kerman|Judy Greer|Edward Burns,111,Comedy|Romance,Spyglass Entertainment|Fox 2000 Pictures|Dune Entertainment III,1/10/2008,6.1,2008
tt0494238,60000000,57490374,Inkheart,Brendan Fraser|Sienna Guillory|Andy Serkis|Eliza Bennett|Paul Bettany,106,Adventure|Family|Fantasy,New Line Cinema|Internationale Filmproduktion Blackbird Erste,12/11/2008,5.8,2008
tt0478087,35000000,69823199,21,Jim Sturgess|Kevin Spacey|Kate Bosworth|Aaron Yoo|Liza Lapira,123,Drama|Crime,Columbia Pictures|Relativity Media,3/27/2008,6.5,2008
tt0838283,65000000,128107642,Step Brothers,Will Ferrell|John C. Reilly|Mary Steenburgen|Richard Jenkins|Adam Scott,98,Comedy,Columbia Pictures|Mosaic Media Group|Gary Sanchez Productions|Relativity Media|Apatow Productions,7/25/2008,6.6,2008
tt0770752,70000000,111231041,Fool's Gold,Matthew McConaughey|Kate Hudson|Donald Sutherland|Ewen Bremner|Alexis Dziena,112,Comedy,De Line Pictures|Warner Bros.,2/7/2008,5.3,2008
tt1023111,20000000,41627431,Never Back Down,Sean Faris|Amber Heard|Cam Gigandet|Djimon Hounsou|Evan Peters,115,Drama|Action,Summit Entertainment|Mandalay Pictures|Baumgarten Management and Productions (BMP),3/4/2008,6.5,2008
tt0910936,27000000,101624843,Pineapple Express,Seth Rogen|James Franco|Danny McBride|Gary Cole|Rosie Perez,111,Action|Comedy,Columbia Pictures|Apatow Productions,8/6/2008,6.6,2008
tt1125849,6000000,44703995,The Wrestler,Mickey Rourke|Marisa Tomei|Evan Rachel Wood|Ajay Naidu|Judah Friedlander,109,Drama|Romance,Saturn Films|Wild Bunch|Protozoa Pictures|Top Rope,9/7/2008,7.0,2008
tt0960731,80000000,212874442,Bedtime Stories,Adam Sandler|Keri Russell|Guy Pearce|Courteney Cox|Lucy Lawless,99,Fantasy|Comedy|Family|Romance,Walt Disney Pictures|Happy Madison Productions|Gunn Films,12/24/2008,5.8,2008
tt0450314,20500000,10089373,Punisher: War Zone,Ray Stevenson|Dominic West|Julie Benz|Colin Salmon|Doug Hutchison,102,Action|Crime,Lionsgate|MHF Zweite Academy Film|Marvel Knights|Valhalla Motion Pictures|SGF Entertainment,12/5/2008,5.5,2008
tt0467197,35000000,85416905,Max Payne,Mark Wahlberg|Mila Kunis|Beau Bridges|Ludacris|Chris O'Donnell,100,Action,Dune Entertainment|Firm Films|Collision Entertainment|Abandon Entertainment|Foxtor Productions,10/16/2008,5.3,2008
tt0790686,35000000,72436439,Mirrors,Kiefer Sutherland|Paula Patton|Amy Smart|Cameron Boyce|Erica Gluck,110,Horror|Thriller|Mystery,Regency Enterprises|Castel Film Romania|ASAF|New Regency Pictures|Luna Pictures,8/15/2008,6.0,2008
